IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
3.106.187.189,2095,0,false,ORD,North America,Chicago,96,0.00
3.26.114.59,2096,0,false,ORD,North America,Chicago,96,0.00
54.206.68.192,2052,0,false,ORD,North America,Chicago,96,0.00
3.26.43.232,2083,0,false,ORD,North America,Chicago,96,0.00
54.206.68.192,2096,0,false,ORD,North America,Chicago,96,0.00
3.26.114.59,2086,0,false,ORD,North America,Chicago,96,0.00
3.106.243.67,2087,0,false,ORD,North America,Chicago,96,0.00
3.26.114.59,80,0,false,ORD,North America,Chicago,96,0.00
13.55.137.243,80,0,false,ORD,North America,Chicago,96,0.00
3.25.188.30,2086,0,false,ORD,North America,Chicago,96,0.00
3.106.187.189,2086,0,false,ORD,North America,Chicago,96,0.00
3.106.187.189,2053,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,2082,0,false,ORD,North America,Chicago,96,0.00
3.107.13.238,2096,0,false,ORD,North America,Chicago,96,0.00
54.206.68.192,2087,0,false,ORD,North America,Chicago,96,0.00
3.26.43.232,2086,0,false,ORD,North America,Chicago,96,0.00
13.235.67.135,80,0,false,ORD,North America,Chicago,96,0.00
3.106.187.254,8443,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,8080,0,false,ORD,North America,Chicago,96,0.00
3.106.187.254,2095,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,8443,0,false,ORD,North America,Chicago,96,0.00
3.106.243.67,8443,0,false,ORD,North America,Chicago,96,0.00
3.106.243.67,80,0,false,ORD,North America,Chicago,96,0.00
13.231.252.70,2086,0,false,ORD,North America,Chicago,96,0.00
3.26.114.59,2053,0,false,ORD,North America,Chicago,96,0.00
13.208.176.3,2052,0,false,ORD,North America,Chicago,96,0.00
13.208.242.146,2083,0,false,ORD,North America,Chicago,96,0.00
3.107.13.238,2052,0,false,ORD,North America,Chicago,96,0.00
3.106.187.189,2082,0,false,ORD,North America,Chicago,96,0.00
54.206.68.192,8080,0,false,ORD,North America,Chicago,96,0.00
3.25.232.135,2052,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,443,0,false,ORD,North America,Chicago,96,0.00
3.106.187.189,8443,0,false,ORD,North America,Chicago,96,0.00
3.106.120.220,2095,0,false,ORD,North America,Chicago,96,0.00
3.106.187.189,2096,0,false,ORD,North America,Chicago,96,0.00
3.26.43.232,8443,0,false,ORD,North America,Chicago,96,0.00
3.107.13.238,8080,0,false,ORD,North America,Chicago,96,0.00
13.208.242.146,8080,0,false,ORD,North America,Chicago,96,0.00
3.106.120.220,2086,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,2095,0,false,ORD,North America,Chicago,96,0.00
54.252.145.200,2096,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,2087,0,false,ORD,North America,Chicago,96,0.00
3.25.188.30,2053,0,false,ORD,North America,Chicago,96,0.00
3.26.43.232,8880,0,false,ORD,North America,Chicago,96,0.00
3.106.187.254,8080,0,false,ORD,North America,Chicago,96,0.00
3.26.43.232,2087,0,false,ORD,North America,Chicago,96,0.00
3.106.120.220,2083,0,false,ORD,North America,Chicago,96,0.00
3.106.137.249,2096,0,false,ORD,North America,Chicago,96,0.00
3.106.120.220,2087,0,false,ORD,North America,Chicago,96,0.00
3.27.73.25,2086,0,false,ORD,North America,Chicago,97,0.00
3.26.43.232,80,0,false,ORD,North America,Chicago,97,0.00
3.25.232.135,2095,0,false,ORD,North America,Chicago,97,0.00
3.27.45.26,2095,0,false,ORD,North America,Chicago,97,0.00
3.25.188.30,2087,0,false,ORD,North America,Chicago,97,0.00
3.106.120.220,8080,0,false,ORD,North America,Chicago,97,0.00
13.239.176.50,2083,0,false,ORD,North America,Chicago,97,0.00
3.26.43.232,2095,0,false,ORD,North America,Chicago,97,0.00
13.236.5.108,2053,0,false,ORD,North America,Chicago,97,0.00
3.26.114.59,2083,0,false,ORD,North America,Chicago,97,0.00
3.26.43.232,443,0,false,ORD,North America,Chicago,97,0.00
3.106.137.249,2083,0,false,ORD,North America,Chicago,97,0.00
3.26.114.59,2095,0,false,ORD,North America,Chicago,97,0.00
3.25.188.30,2095,0,false,ORD,North America,Chicago,97,0.00
13.211.111.21,8080,0,false,ORD,North America,Chicago,97,0.00
3.27.77.68,8080,0,false,ORD,North America,Chicago,97,0.00
13.211.111.21,2095,0,false,ORD,North America,Chicago,97,0.00
13.236.209.249,2083,0,false,ORD,North America,Chicago,98,0.00
3.26.114.59,2082,0,false,ORD,North America,Chicago,98,0.00
13.236.5.108,8443,0,false,ORD,North America,Chicago,98,0.00
3.26.114.59,8880,0,false,ORD,North America,Chicago,98,0.00
13.236.5.108,2052,0,false,ORD,North America,Chicago,98,0.00
3.26.114.59,443,0,false,ORD,North America,Chicago,98,0.00
3.27.18.33,2083,0,false,ORD,North America,Chicago,98,0.00
3.25.188.30,8080,0,false,ORD,North America,Chicago,98,0.00
13.236.5.108,2096,0,false,ORD,North America,Chicago,98,0.00
3.25.188.30,2096,0,false,ORD,North America,Chicago,98,0.00
13.208.186.195,2087,0,false,ORD,North America,Chicago,98,0.00
3.25.232.135,443,0,false,ORD,North America,Chicago,99,0.00
3.25.232.135,2053,0,false,ORD,North America,Chicago,99,0.00
3.27.18.33,2087,0,false,ORD,North America,Chicago,99,0.00
13.236.209.249,2086,0,false,ORD,North America,Chicago,99,0.00
3.25.232.135,8443,0,false,ORD,North America,Chicago,99,0.00
3.25.188.30,80,0,false,ORD,North America,Chicago,100,0.00
13.237.94.188,2053,80,false,SYD,Oceania,Sydney,100,0.00
3.27.77.68,80,0,false,ORD,North America,Chicago,100,0.00
3.25.232.135,2083,0,false,ORD,North America,Chicago,100,0.00
3.27.77.68,2087,0,false,ORD,North America,Chicago,100,0.00
3.25.232.135,80,0,false,ORD,North America,Chicago,100,0.00
3.27.77.68,2082,0,false,ORD,North America,Chicago,101,0.00
3.27.45.26,2053,0,false,ORD,North America,Chicago,101,0.00
3.26.114.59,8080,0,false,ORD,North America,Chicago,101,0.00
3.27.77.68,8443,0,false,ORD,North America,Chicago,102,0.00
3.25.232.135,2096,0,false,ORD,North America,Chicago,102,0.00
3.26.43.232,2053,0,false,ORD,North America,Chicago,102,0.00
3.26.43.232,2052,0,false,ORD,North America,Chicago,102,0.00
3.26.114.59,2052,0,false,ORD,North America,Chicago,103,0.00
13.208.190.32,8080,0,false,ORD,North America,Chicago,103,0.00
3.27.45.26,8080,0,false,ORD,North America,Chicago,106,0.00
13.208.183.220,2096,0,false,ORD,North America,Chicago,107,0.00
3.27.18.33,443,0,false,ORD,North America,Chicago,112,0.00
3.27.77.68,2086,0,false,ORD,North America,Chicago,112,0.00
3.27.73.25,8880,0,false,ORD,North America,Chicago,113,0.00
3.27.73.25,443,0,false,ORD,North America,Chicago,114,0.00
3.27.77.68,2083,0,false,ORD,North America,Chicago,114,0.00
3.27.77.68,443,0,false,ORD,North America,Chicago,116,0.00
3.27.18.33,8443,0,false,ORD,North America,Chicago,118,0.00
3.27.73.25,2082,0,false,ORD,North America,Chicago,119,0.00
3.27.18.33,2052,0,false,ORD,North America,Chicago,120,0.00
3.27.77.68,2095,0,false,ORD,North America,Chicago,120,0.00
3.27.45.26,2087,0,false,ORD,North America,Chicago,120,0.00
3.27.18.33,8080,0,false,ORD,North America,Chicago,121,0.00
3.27.18.33,2095,0,false,ORD,North America,Chicago,121,0.00
3.27.18.33,8880,0,false,ORD,North America,Chicago,121,0.00
3.27.45.26,2082,0,false,ORD,North America,Chicago,122,0.00
15.168.11.213,2052,0,false,ORD,North America,Chicago,123,0.00
3.27.77.68,2053,0,false,ORD,North America,Chicago,123,0.00
3.27.18.33,2096,0,false,ORD,North America,Chicago,124,0.00
3.27.73.25,2053,0,false,ORD,North America,Chicago,124,0.00
3.27.73.25,2052,0,false,ORD,North America,Chicago,126,0.00
3.27.45.26,8443,0,false,ORD,North America,Chicago,126,0.00
3.27.73.25,2095,0,false,ORD,North America,Chicago,126,0.00
13.230.104.6,443,0,false,ORD,North America,Chicago,126,0.00
3.27.77.68,8880,0,false,ORD,North America,Chicago,126,0.00
3.27.77.68,2096,0,false,ORD,North America,Chicago,126,0.00
3.27.77.68,2052,0,false,ORD,North America,Chicago,127,0.00
3.27.73.25,2096,0,false,ORD,North America,Chicago,127,0.00
3.27.45.26,2096,0,false,ORD,North America,Chicago,127,0.00
3.27.45.26,80,0,false,ORD,North America,Chicago,127,0.00
3.27.73.25,2087,0,false,ORD,North America,Chicago,127,0.00
3.27.73.25,8443,0,false,ORD,North America,Chicago,128,0.00
15.168.174.176,80,0,false,ORD,North America,Chicago,143,0.00
13.236.5.108,8080,0,false,ORD,North America,Chicago,146,0.00
13.231.119.18,2083,0,false,ORD,North America,Chicago,147,0.00
13.231.192.37,2083,0,false,ORD,North America,Chicago,148,0.00
15.165.235.144,8443,0,false,ORD,North America,Chicago,150,0.00
15.168.136.228,2096,0,false,ORD,North America,Chicago,151,0.00
15.168.38.180,2083,0,false,ORD,North America,Chicago,154,0.00
15.236.51.195,8443,0,false,ORD,North America,Chicago,159,0.00
15.236.18.77,80,0,false,ORD,North America,Chicago,159,0.00
13.37.247.192,2095,0,false,ORD,North America,Chicago,159,0.00
52.47.147.12,2086,0,false,ORD,North America,Chicago,159,0.00
15.237.84.29,443,0,false,ORD,North America,Chicago,160,0.00
52.47.79.25,2087,0,false,ORD,North America,Chicago,160,0.00
13.38.31.227,443,0,false,ORD,North America,Chicago,160,0.00
52.47.89.4,8080,0,false,ORD,North America,Chicago,160,0.00
15.188.220.75,80,0,false,CDG,Europe,Paris,160,0.00
35.181.5.6,2087,0,false,ORD,North America,Chicago,160,0.00
176.116.21.232,2053,80,false,LHR,Europe,London,160,0.00
52.47.147.12,2095,0,false,ORD,North America,Chicago,160,0.00
15.236.179.125,8880,0,false,ORD,North America,Chicago,160,0.00
176.116.21.85,2087,80,false,LHR,Europe,London,160,0.00
35.180.40.191,2086,0,false,ORD,North America,Chicago,160,0.00
13.38.101.64,8080,0,false,ORD,North America,Chicago,160,0.00
13.38.0.229,2053,0,false,ORD,North America,Chicago,160,0.00
13.37.247.192,2083,0,false,ORD,North America,Chicago,160,0.00
18.175.61.161,2095,0,false,ORD,North America,Chicago,160,0.00
15.237.107.93,2086,0,false,ORD,North America,Chicago,160,0.00
176.116.21.19,2053,0,false,LHR,Europe,London,160,0.00
52.47.147.12,8880,0,false,ORD,North America,Chicago,160,0.00
13.36.235.141,2053,0,false,ORD,North America,Chicago,160,0.00
18.175.61.161,2082,0,false,ORD,North America,Chicago,160,0.00
3.11.9.50,2087,0,false,ORD,North America,Chicago,160,0.00
35.180.133.145,2096,0,false,ORD,North America,Chicago,160,0.00
35.180.133.145,8880,0,false,ORD,North America,Chicago,160,0.00
13.38.34.226,2095,0,false,ORD,North America,Chicago,160,0.00
52.47.89.4,2052,0,false,ORD,North America,Chicago,160,0.00
15.236.179.125,2053,0,false,ORD,North America,Chicago,160,0.00
15.236.179.125,2087,0,false,ORD,North America,Chicago,160,0.00
3.11.9.50,2083,0,false,ORD,North America,Chicago,160,0.00
13.38.101.64,80,0,false,ORD,North America,Chicago,160,0.00
13.36.235.141,2096,0,false,ORD,North America,Chicago,160,0.00
15.236.51.195,2087,0,false,ORD,North America,Chicago,160,0.00
52.47.79.25,2082,0,false,ORD,North America,Chicago,160,0.00
35.180.133.145,443,0,false,ORD,North America,Chicago,160,0.00
15.236.18.77,2052,0,false,ORD,North America,Chicago,160,0.00
13.38.53.134,2082,0,false,ORD,North America,Chicago,160,0.00
3.10.144.72,2087,0,false,ORD,North America,Chicago,160,0.00
15.236.51.195,2083,0,false,ORD,North America,Chicago,161,0.00
52.47.147.12,443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.101,2053,80,false,LHR,Europe,London,161,0.00
35.181.9.6,2096,0,false,ORD,North America,Chicago,161,0.00
13.37.247.192,2053,0,false,ORD,North America,Chicago,161,0.00
13.38.101.64,2096,0,false,ORD,North America,Chicago,161,0.00
3.11.9.50,2095,0,false,ORD,North America,Chicago,161,0.00
15.236.203.14,8080,0,false,ORD,North America,Chicago,161,0.00
176.116.21.131,2053,0,false,LHR,Europe,London,161,0.00
15.237.107.93,2095,0,false,ORD,North America,Chicago,161,0.00
15.236.203.14,80,0,false,ORD,North America,Chicago,161,0.00
3.11.9.50,443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.89,2095,80,false,LHR,Europe,London,161,0.00
35.181.5.6,2095,0,false,ORD,North America,Chicago,161,0.00
176.116.21.123,2087,80,false,LHR,Europe,London,161,0.00
13.38.115.232,80,0,false,ORD,North America,Chicago,161,0.00
176.116.21.105,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.214,2086,80,false,LHR,Europe,London,161,0.00
52.47.147.12,2096,0,false,ORD,North America,Chicago,161,0.00
35.180.133.145,2083,0,false,ORD,North America,Chicago,161,0.00
15.236.18.77,2083,0,false,ORD,North America,Chicago,161,0.00
13.38.101.64,8880,0,false,ORD,North America,Chicago,161,0.00
176.116.21.136,2095,80,false,LHR,Europe,London,161,0.00
3.10.144.72,8443,0,false,ORD,North America,Chicago,161,0.00
13.38.49.28,2052,0,false,ORD,North America,Chicago,161,0.00
15.237.123.243,80,0,false,ORD,North America,Chicago,161,0.00
52.47.89.4,2082,0,false,ORD,North America,Chicago,161,0.00
18.175.64.214,2052,0,false,ORD,North America,Chicago,161,0.00
176.116.21.100,2086,80,false,LHR,Europe,London,161,0.00
52.47.147.12,2052,0,false,ORD,North America,Chicago,161,0.00
176.116.21.81,2096,80,false,LHR,Europe,London,161,0.00
176.116.21.101,2083,80,false,LHR,Europe,London,161,0.00
3.11.9.50,2096,0,false,ORD,North America,Chicago,161,0.00
15.237.125.91,8080,0,false,ORD,North America,Chicago,161,0.00
15.236.203.14,2052,0,false,ORD,North America,Chicago,161,0.00
13.38.17.32,2052,0,false,ORD,North America,Chicago,161,0.00
176.116.21.81,2052,80,false,LHR,Europe,London,161,0.00
13.38.17.32,80,0,false,ORD,North America,Chicago,161,0.00
13.38.114.130,2087,0,false,ORD,North America,Chicago,161,0.00
176.116.21.232,2086,80,false,LHR,Europe,London,161,0.00
15.236.203.14,8443,0,false,ORD,North America,Chicago,161,0.00
15.237.125.91,443,0,false,ORD,North America,Chicago,161,0.00
3.11.9.50,8443,0,false,ORD,North America,Chicago,161,0.00
15.237.123.243,2083,0,false,ORD,North America,Chicago,161,0.00
15.236.179.125,8443,0,false,ORD,North America,Chicago,161,0.00
15.237.107.93,2053,0,false,ORD,North America,Chicago,161,0.00
13.38.53.134,2096,0,false,ORD,North America,Chicago,161,0.00
176.116.21.88,2082,0,false,LHR,Europe,London,161,0.00
176.116.21.19,2087,80,false,LHR,Europe,London,161,0.00
13.37.234.226,2083,0,false,ORD,North America,Chicago,161,0.00
35.181.8.62,8443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.93,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.103,2087,80,false,LHR,Europe,London,161,0.00
176.116.21.220,2053,80,false,LHR,Europe,London,161,0.00
52.47.89.4,2086,0,false,ORD,North America,Chicago,161,0.00
15.236.203.14,2095,0,false,ORD,North America,Chicago,161,0.00
35.180.27.158,8880,0,false,ORD,North America,Chicago,161,0.00
176.116.21.97,2053,80,false,LHR,Europe,London,161,0.00
52.47.89.4,2095,0,false,ORD,North America,Chicago,161,0.00
15.236.51.195,443,0,false,ORD,North America,Chicago,161,0.00
176.116.21.108,2053,80,false,LHR,Europe,London,161,0.00
176.116.21.232,2082,80,false,LHR,Europe,London,161,0.00
176.116.21.89,2053,80,false,LHR,Europe,London,161,0.00
3.11.9.50,2082,0,false,ORD,North America,Chicago,161,0.00
176.116.21.32,2083,80,false,LHR,Europe,London,161,0.00
176.116.21.123,2086,80,false,LHR,Europe,London,161,0.00
3.10.144.72,443,0,false,ORD,North America,Chicago,161,0.00
13.38.53.134,2052,0,false,ORD,North America,Chicago,161,0.00
18.175.60.119,8080,0,false,ORD,North America,Chicago,162,0.00
176.116.21.108,2086,80,false,LHR,Europe,London,162,0.00
52.47.147.12,2082,0,false,ORD,North America,Chicago,162,0.00
15.237.107.93,8443,0,false,ORD,North America,Chicago,162,0.00
176.116.21.100,2082,80,false,LHR,Europe,London,162,0.00
35.181.8.62,2095,0,false,ORD,North America,Chicago,162,0.00
176.116.21.132,2095,80,false,LHR,Europe,London,162,0.00
13.38.17.32,2086,0,false,ORD,North America,Chicago,162,0.00
13.37.251.251,2087,0,false,ORD,North America,Chicago,162,0.00
35.180.27.158,80,0,false,ORD,North America,Chicago,162,0.00
176.116.21.102,2083,80,false,LHR,Europe,London,162,0.00
15.237.84.29,2083,0,false,ORD,North America,Chicago,162,0.00
176.116.21.105,2082,80,false,LHR,Europe,London,162,0.00
176.116.21.77,2082,80,false,LHR,Europe,London,162,0.00
13.38.67.54,2082,0,false,ORD,North America,Chicago,162,0.00
176.116.21.75,2086,80,false,LHR,Europe,London,162,0.00
15.236.18.77,8880,0,false,ORD,North America,Chicago,162,0.00
176.116.21.102,2082,80,false,LHR,Europe,London,162,0.00
176.116.21.141,2086,80,false,LHR,Europe,London,162,0.00
176.116.21.32,2086,80,false,LHR,Europe,London,162,0.00
35.181.9.6,80,0,false,ORD,North America,Chicago,162,0.00
15.237.84.29,2087,0,false,ORD,North America,Chicago,162,0.00
176.116.21.136,2087,80,false,LHR,Europe,London,162,0.00
176.116.21.152,2086,80,false,LHR,Europe,London,162,0.00
15.237.125.91,2052,0,false,ORD,North America,Chicago,162,0.00
13.38.114.130,2095,0,false,ORD,North America,Chicago,162,0.00
15.236.51.195,80,0,false,ORD,North America,Chicago,162,0.00
13.38.17.32,2083,0,false,ORD,North America,Chicago,162,0.00
15.236.179.125,2096,0,false,ORD,North America,Chicago,162,0.00
15.237.84.29,2095,0,false,ORD,North America,Chicago,162,0.00
15.237.84.29,2086,0,false,ORD,North America,Chicago,162,0.00
15.236.179.125,2082,0,false,ORD,North America,Chicago,162,0.00
176.116.21.141,2053,80,false,LHR,Europe,London,162,0.00
13.38.31.227,2052,0,false,ORD,North America,Chicago,162,0.00
176.116.21.121,2052,80,false,LHR,Europe,London,162,0.00
176.116.21.108,2082,80,false,LHR,Europe,London,162,0.00
52.47.79.25,80,0,false,ORD,North America,Chicago,162,0.00
15.237.123.243,2096,0,false,ORD,North America,Chicago,162,0.00
13.37.229.13,2087,0,false,ORD,North America,Chicago,162,0.00
13.37.247.192,8080,0,false,ORD,North America,Chicago,162,0.00
3.11.9.50,8880,0,false,ORD,North America,Chicago,162,0.00
13.38.114.130,2086,0,false,ORD,North America,Chicago,162,0.00
176.116.21.95,2095,80,false,LHR,Europe,London,163,0.00
176.116.21.123,2083,80,false,LHR,Europe,London,163,0.00
13.37.229.13,8443,0,false,ORD,North America,Chicago,163,0.00
35.180.40.191,8443,0,false,ORD,North America,Chicago,163,0.00
13.38.49.28,2082,0,false,ORD,North America,Chicago,163,0.00
176.116.21.103,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.127,2053,0,false,LHR,Europe,London,163,0.00
52.47.79.25,2086,0,false,ORD,North America,Chicago,163,0.00
35.180.133.145,2086,0,false,ORD,North America,Chicago,163,0.00
13.38.49.28,2083,0,false,ORD,North America,Chicago,163,0.00
35.180.27.158,2052,0,false,ORD,North America,Chicago,163,0.00
35.181.8.62,2052,0,false,ORD,North America,Chicago,163,0.00
3.10.144.72,2095,0,false,ORD,North America,Chicago,163,0.00
13.38.53.134,443,0,false,ORD,North America,Chicago,163,0.00
3.10.144.72,2053,0,false,ORD,North America,Chicago,163,0.00
15.237.125.91,2086,0,false,ORD,North America,Chicago,163,0.00
15.237.125.91,8880,0,false,ORD,North America,Chicago,163,0.00
52.47.147.12,2087,0,false,ORD,North America,Chicago,163,0.00
15.236.179.125,2052,0,false,ORD,North America,Chicago,163,0.00
35.181.5.6,8880,0,false,ORD,North America,Chicago,163,0.00
13.38.114.130,2052,0,false,ORD,North America,Chicago,163,0.00
15.237.125.91,2095,0,false,ORD,North America,Chicago,163,0.00
3.10.144.72,2082,0,false,ORD,North America,Chicago,163,0.00
15.237.107.93,2096,0,false,ORD,North America,Chicago,163,0.00
15.236.179.125,8080,0,false,ORD,North America,Chicago,163,0.00
13.37.234.226,443,0,false,ORD,North America,Chicago,163,0.00
176.116.21.101,2096,0,false,LHR,Europe,London,163,0.00
176.116.21.36,2082,80,false,LHR,Europe,London,163,0.00
18.135.97.232,80,0,false,LHR,Europe,London,163,0.00
35.181.8.62,2082,0,false,ORD,North America,Chicago,163,0.00
176.116.21.93,2082,80,false,LHR,Europe,London,163,0.00
176.116.21.32,2052,80,false,LHR,Europe,London,163,0.00
35.181.5.6,8080,0,false,ORD,North America,Chicago,163,0.00
176.116.21.80,2087,80,false,LHR,Europe,London,163,0.00
13.37.251.251,8443,0,false,ORD,North America,Chicago,163,0.00
176.116.21.93,2053,0,false,LHR,Europe,London,163,0.00
176.116.21.104,2096,80,false,LHR,Europe,London,163,0.00
176.116.21.75,2096,80,false,LHR,Europe,London,163,0.00
18.175.61.161,8443,0,false,ORD,North America,Chicago,163,0.00
